"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"585","RT @ImmenseCharisma: How data analysis can drive your business

http://t.co/6ytKqXLNha #DataScience #dataAnalytics #Entrepreneurs",FALSE,0,NA,2015-03-29 00:22:37,FALSE,NA,"581974707068628992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NBadloe",5,TRUE,FALSE,NA,NA
"586","RT @DistrictDataLab: LinkedIn offers researchers $25K for ways to change the world with its data http://t.co/QlRTCQqkqy #DataScience #BigDa…",FALSE,0,NA,2015-03-29 00:20:06,FALSE,NA,"581974072852160512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RossiMi01",6,TRUE,FALSE,NA,NA
"587","""Are Data Scientists Earning Their Salaries?"" http://t.co/ctLtDXQQ20 by @wired #datascience #bigdata http://t.co/z0DV2Yqos2",FALSE,2,NA,2015-03-29 00:20:00,FALSE,NA,"581974048663539712",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","exaptive",3,FALSE,FALSE,NA,NA
"588","RT @DataconomyMedia: Guide to #Python Packages For #DataMining: http://t.co/dMNokwL8w6     #BigData #DataScience",FALSE,0,NA,2015-03-29 00:17:59,FALSE,NA,"581973541664530432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whoyos21",10,TRUE,FALSE,NA,NA
"589","RT @KirkDBorne: A Very Short History Of X, by @GilPress:
#BigData: http://t.co/m5IaBhWSAD
#DataScience: http://t.co/Q8wByfBh68
#IoT: http:/…",FALSE,0,NA,2015-03-29 00:17:21,FALSE,NA,"581973383988056064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AL_MULK_101",20,TRUE,FALSE,NA,NA
"590","RT @BigDataGal: #rstats #datascience Using the R MatchIt package for propensity score analysis http://t.co/VkixH7dDf0",FALSE,0,NA,2015-03-29 00:16:56,FALSE,NA,"581973276227944448",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",6,TRUE,FALSE,NA,NA
"591","RT @KirkDBorne: A Very Short History Of X, by @GilPress:
#BigData: http://t.co/m5IaBhWSAD
#DataScience: http://t.co/Q8wByfBh68
#IoT: http:/…",FALSE,0,NA,2015-03-29 00:16:55,FALSE,NA,"581973274281775104",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",20,TRUE,FALSE,NA,NA
"592","RT @DataScienceBe: Thank you @GilPress for including the Data Innovation Summit in your event list http://t.co/yYMfKxUMrU #datascience http…",FALSE,0,NA,2015-03-29 00:16:55,FALSE,NA,"581973273308733440",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",6,TRUE,FALSE,NA,NA
"593","RT @ZivvonD: ""@DaveRubal: ""@KirkDBorne: #BigData, or Not Big Data: http://t.co/Ss2Pgttkav #DataScience via @DataScienceCtrl http://t.…",FALSE,0,NA,2015-03-29 00:16:55,FALSE,NA,"581973272444715009",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",2,TRUE,FALSE,NA,NA
"594","RT @ZivvonD: ""@DaveRubal: ""@KirkDBorne: #BigData, or Not Big Data: http://t.co/Ss2Pgttkav #DataScience via @DataScienceCtrl http://t.…",FALSE,0,NA,2015-03-29 00:16:31,FALSE,NA,"581973171726876672",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DKajouri",2,TRUE,FALSE,NA,NA
"595","RT @DataScienceBe: Thank you @GilPress for including the Data Innovation Summit in your event list http://t.co/yYMfKxUMrU #datascience http…",FALSE,0,NA,2015-03-29 00:15:24,FALSE,NA,"581972892566487041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BPIsolutions",6,TRUE,FALSE,NA,NA
"596","RT @KirkDBorne: A Very Short History Of X, by @GilPress:
#BigData: http://t.co/m5IaBhWSAD
#DataScience: http://t.co/Q8wByfBh68
#IoT: http:/…",FALSE,0,NA,2015-03-29 00:11:48,FALSE,NA,"581971987247063040",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",20,TRUE,FALSE,NA,NA
"597","RT @KirkDBorne: A Very Short History Of X, by @GilPress:
#BigData: http://t.co/m5IaBhWSAD
#DataScience: http://t.co/Q8wByfBh68
#IoT: http:/…",FALSE,0,NA,2015-03-29 00:10:45,FALSE,NA,"581971719423840256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BPIsolutions",20,TRUE,FALSE,NA,NA
"598","RT @BigDataGal: #rstats #datascience Using the R MatchIt package for propensity score analysis http://t.co/VkixH7dDf0",FALSE,0,NA,2015-03-29 00:10:35,FALSE,NA,"581971679393550336",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ThugMetricsNews",6,TRUE,FALSE,NA,NA
"599","RT @MikeTamir: #BigData Top Trends in 2015 http://t.co/xbBeeP9lXU #DataScience http://t.co/d6kRNIaZha",FALSE,0,NA,2015-03-29 00:08:04,FALSE,NA,"581971045478989824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dianadavoyan",5,TRUE,FALSE,NA,NA
"600","RT @johnweathington: New article for @TechRepublic: how #datascience supports Expectancy Theory to understand and manage behaviors. http://…",FALSE,0,NA,2015-03-29 00:07:59,FALSE,NA,"581971023517609984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dqllinda",2,TRUE,FALSE,NA,NA
"601","RT @MikeTamir: #BigData Top Trends in 2015 http://t.co/xbBeeP9lXU #DataScience http://t.co/d6kRNIaZha",FALSE,0,NA,2015-03-29 00:07:13,FALSE,NA,"581970830562824192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vishalchomal",5,TRUE,FALSE,NA,NA
"602","RT @BigDataGal: #rstats #datascience Using the R MatchIt package for propensity score analysis http://t.co/VkixH7dDf0",FALSE,0,NA,2015-03-29 00:07:11,FALSE,NA,"581970822987808768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valeria_csth",6,TRUE,FALSE,NA,NA
"603","RT @MindAfterMath: Queue Data Structure http://t.co/CBDfihkxRe #compsci  #datascience #math #stem #mathchat",FALSE,0,NA,2015-03-29 00:06:45,FALSE,NA,"581970714984611841",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",1,TRUE,FALSE,NA,NA
"604","RT @RimbitCom: RT @Jeff88Ho: RT @KirkDBorne: Introduction to Bayesian networks: http://t.co/UgOgnjTvKT #BigData #DataScience #MachineLearni…",FALSE,0,NA,2015-03-29 00:06:45,FALSE,NA,"581970713285947393",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",2,TRUE,FALSE,NA,NA
"605","RT @MikeTamir: #BigData Top Trends in 2015 http://t.co/xbBeeP9lXU #DataScience http://t.co/d6kRNIaZha",FALSE,0,NA,2015-03-29 00:06:44,FALSE,NA,"581970711520129024",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",5,TRUE,FALSE,NA,NA
"606","RT @MikeTamir: #BigData Top Trends in 2015 http://t.co/xbBeeP9lXU #DataScience http://t.co/d6kRNIaZha",FALSE,0,NA,2015-03-29 00:05:18,FALSE,NA,"581970350415613952",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",5,TRUE,FALSE,NA,NA
"607","RT @MikeTamir: #BigData Top Trends in 2015 http://t.co/xbBeeP9lXU #DataScience http://t.co/d6kRNIaZha",FALSE,0,NA,2015-03-29 00:04:35,FALSE,NA,"581970170383581184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whoyos21",5,TRUE,FALSE,NA,NA
"608","RT @Jeff88Ho: RT @KirkDBorne: Introduction to Bayesian networks: http://t.co/UgOgnjTvKT #BigData #DataScience #MachineLearning ht…",FALSE,3,NA,2015-03-29 00:04:07,FALSE,NA,"581970053693857793",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RimbitCom",2,FALSE,FALSE,NA,NA
"609","RT @LovableDaily: Festo Unveils #3D-Printed #robotics Insects http://t.co/UxN8bf68YT #IoT #drones #DataScience #3dprinting http://t.co/RILN…",FALSE,0,NA,2015-03-29 00:03:49,FALSE,NA,"581969977835696128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AgnesGrange",16,TRUE,FALSE,NA,NA
"610","Queue Data Structure http://t.co/CBDfihkxRe #compsci  #datascience #math #stem #mathchat",FALSE,0,NA,2015-03-29 00:03:12,FALSE,NA,"581969822982021120",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","MindAfterMath",1,FALSE,FALSE,NA,NA
"611","#rstats #datascience Using the R MatchIt package for propensity score analysis http://t.co/VkixH7dDf0",FALSE,6,NA,2015-03-29 00:03:10,FALSE,NA,"581969812819148800",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BigDataGal",6,FALSE,FALSE,NA,NA
"612","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-29 00:01:11,FALSE,NA,"581969312057004032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AgnesGrange",10,TRUE,FALSE,NA,NA
"613","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-29 00:00:21,FALSE,NA,"581969105592446977",NA,"<a href=""http://www.visicomscientific.com"" rel=""nofollow"">SnapShopPro</a>","softwareguru1",10,TRUE,FALSE,NA,NA
"614","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-28 23:59:42,FALSE,NA,"581968940118736896",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",10,TRUE,FALSE,NA,NA
"615","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-28 23:58:51,FALSE,NA,"581968725311635456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Naked_Determina",10,TRUE,FALSE,NA,NA
"616","""@DaveRubal: ""@KirkDBorne: #BigData, or Not Big Data: http://t.co/Ss2Pgttkav #DataScience via @DataScienceCtrl http://t.…",FALSE,2,NA,2015-03-28 23:57:45,FALSE,NA,"581968447795425280",NA,"<a href=""http://nodered.org"" rel=""nofollow"">Node RED </a>","ZivvonD",2,FALSE,FALSE,NA,NA
"617","RT @carrerasgene1: ""@DaveRubal: ""@KirkDBorne: #BigData, or Not Big Data: http://t.co/PQ2rTzrw3i #DataScience via @DataScienceCtrl http://t.…",FALSE,0,NA,2015-03-28 23:57:44,FALSE,NA,"581968446562398208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shyamkg",7,TRUE,FALSE,NA,NA
"618","RT @LovableDaily: Festo Unveils #3D-Printed #robotics Insects http://t.co/UxN8bf68YT #IoT #drones #DataScience #3dprinting http://t.co/RILN…",FALSE,0,NA,2015-03-28 23:57:16,FALSE,NA,"581968327410479104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_pellerin5",16,TRUE,FALSE,NA,NA
"619","RT @hamurcu_fatih: Computational Methods and Challenges for Large-Scale Circuit mapping

http://t.co/xF9AVxgyNz

#DataScience #NeuroScience…",FALSE,0,NA,2015-03-28 23:56:29,FALSE,NA,"581968131951890434",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",2,TRUE,FALSE,NA,NA
"620","RT @ImmenseCharisma: Big Data Analysis Harvard Extension Course (online option)

http://t.co/NvDhiPopRL #dataAnalytics #DataScience",FALSE,0,NA,2015-03-28 23:56:29,FALSE,NA,"581968131121418240",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",2,TRUE,FALSE,NA,NA
"621","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-28 23:56:28,FALSE,NA,"581968128676102144",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",10,TRUE,FALSE,NA,NA
"622","RT @hamurcu_fatih: Computational Methods and Challenges for Large-Scale Circuit mapping

http://t.co/xF9AVxgyNz

#DataScience #NeuroScience…",FALSE,0,NA,2015-03-28 23:56:23,FALSE,NA,"581968105833947136",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",2,TRUE,FALSE,NA,NA
"623","RT @ImmenseCharisma: Big Data Analysis Harvard Extension Course (online option)

http://t.co/NvDhiPopRL #dataAnalytics #DataScience",FALSE,0,NA,2015-03-28 23:56:23,FALSE,NA,"581968104495939585",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",2,TRUE,FALSE,NA,NA
"624","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-28 23:56:22,FALSE,NA,"581968102642081792",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",10,TRUE,FALSE,NA,NA
"625","RT @SamiGhazali: ""@robertoglezcano: How to quickly evaluate a #datascience project.  #DataScientist http://t.co/oUc6yk2Ww2 @wordpress http:…",FALSE,0,NA,2015-03-28 23:56:22,FALSE,NA,"581968101778038784",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",8,TRUE,FALSE,NA,NA
"626","RT @SamiGhazali: ""@robertoglezcano: How to quickly evaluate a #datascience project.  #DataScientist http://t.co/oUc6yk2Ww2 @wordpress http:…",FALSE,0,NA,2015-03-28 23:54:31,FALSE,NA,"581967635610542080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAmNitaJoyner",8,TRUE,FALSE,NA,NA
"627","RT @shobhitsharma12: #Volume vs #Value of #Data, Whr Size Does Matter ! #BigData #IoT #IoE #DataStrategy #DataScience #IT http://t.co/qBETh…",FALSE,0,NA,2015-03-28 23:52:16,FALSE,NA,"581967069723418626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthewMrteach1",10,TRUE,FALSE,NA,NA
"628","RT @DaveRubal: ""@IoTSmart: 40 maps that explain the #Internet - http://t.co/TXAUK6OLl2 
#DataViz #DataScience #BigData #IoT #Cloud http://t…",FALSE,0,NA,2015-03-28 23:51:16,FALSE,NA,"581966816337104896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kencando22",22,TRUE,FALSE,NA,NA
"629","Big Data Analysis Harvard Extension Course (online option)

http://t.co/NvDhiPopRL #dataAnalytics #DataScience",FALSE,3,NA,2015-03-28 23:51:07,FALSE,NA,"581966780760895488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ImmenseCharisma",2,FALSE,FALSE,NA,NA
"630","Computational Methods and Challenges for Large-Scale Circuit mapping

http://t.co/xF9AVxgyNz

#DataScience #NeuroScience #BigData",FALSE,3,NA,2015-03-28 23:50:25,FALSE,NA,"581966603815915522",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","hamurcu_fatih",2,FALSE,FALSE,NA,NA
"631","#BigData Top Trends in 2015 http://t.co/xbBeeP9lXU #DataScience http://t.co/d6kRNIaZha",FALSE,8,NA,2015-03-28 23:50:06,FALSE,NA,"581966525759954944",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MikeTamir",5,FALSE,FALSE,NA,NA
"632","RT @KirkDBorne: Introduction to Bayesian networks: http://t.co/fVn0t3EcLC #BigData #DataScience #MachineLearning http://t.co/xlsIS1mWUS",FALSE,0,NA,2015-03-28 23:49:34,FALSE,NA,"581966388220305408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LawrenceHecht",69,TRUE,FALSE,NA,NA
"633","RT @AngelaZutavern: 8 great data visualizations from TED talks http://t.co/8U88uplOxB #datascience #dataviz #bigdata http://t.co/573qaYNESk",FALSE,0,NA,2015-03-28 23:49:33,FALSE,NA,"581966384118255616",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">appXesco</a>","aleson_es",32,TRUE,FALSE,NA,NA
"634","RT @LovableDaily: Festo Unveils #3D-Printed #robotics Insects http://t.co/UxN8bf68YT #IoT #drones #DataScience #3dprinting http://t.co/RILN…",FALSE,0,NA,2015-03-28 23:47:34,FALSE,NA,"581965886145339393",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LuxuryLodge167",16,TRUE,FALSE,NA,NA
"635","RT @AngelaZutavern: 8 great data visualizations from TED talks http://t.co/8U88uplOxB #datascience #dataviz #bigdata http://t.co/573qaYNESk",FALSE,0,NA,2015-03-28 23:47:33,FALSE,NA,"581965883523796993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArkangelScrap",32,TRUE,FALSE,NA,NA
"636","RT @DaveRubal: ""@carrerasgene1: ""@DaveRubal: ""@KirkDBorne: #BigData, or Not Big Data: http://t.co/djdd252iNA #DataScience http://t.co/p0FU8…",FALSE,0,NA,2015-03-28 23:46:58,FALSE,NA,"581965737830588417",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","BigDataBuzzNet",5,TRUE,FALSE,NA,NA
"637","Festo Unveils #3D-Printed #robotics Insects http://t.co/5JrJZxacdz #IoT #drones #DataScience #3dprinting http://t.co/BReKo02ndP …"" via …",FALSE,1,NA,2015-03-28 23:46:47,FALSE,NA,"581965688060907520",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iotattack",0,FALSE,FALSE,NA,NA
"638","RT @AngelaZutavern: 8 great data visualizations from TED talks http://t.co/8U88uplOxB #datascience #dataviz #bigdata http://t.co/573qaYNESk",FALSE,0,NA,2015-03-28 23:46:42,FALSE,NA,"581965668691611648",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",32,TRUE,FALSE,NA,NA
"639","RT @uditkuls: @IrishResearch . I am on. @UniofLimerick and respected Prof @NikNiko101v for #DataScience #dataVisualization #VisualAnalytics",FALSE,0,NA,2015-03-28 23:46:36,FALSE,NA,"581965643672657920",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",2,TRUE,FALSE,NA,NA
"640","RT @uditkuls: @IrishResearch . I am on. @UniofLimerick and respected Prof @NikNiko101v for #DataScience #dataVisualization #VisualAnalytics",FALSE,0,NA,2015-03-28 23:46:35,FALSE,NA,"581965641512538112",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",2,TRUE,FALSE,NA,NA
"641","@IrishResearch . I am on. @UniofLimerick and respected Prof @NikNiko101v for #DataScience #dataVisualization #VisualAnalytics",FALSE,2,"IrishResearch",2015-03-28 23:46:11,FALSE,NA,"581965540568121344","216644075","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uditkuls",2,FALSE,FALSE,NA,NA
"642","RT @AngelaZutavern: 8 great data visualizations from TED talks http://t.co/8U88uplOxB #datascience #dataviz #bigdata http://t.co/573qaYNESk",FALSE,0,NA,2015-03-28 23:46:11,FALSE,NA,"581965538416525312",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",32,TRUE,FALSE,NA,NA
"643","RT @uditkuls: the future of #healthcare and #pharma lies with #DataScience #dataanalytics . We @Larvol are doing it @BLarvol",FALSE,0,NA,2015-03-28 23:46:10,FALSE,NA,"581965536684306432",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",1,TRUE,FALSE,NA,NA
"644","RT @ImmenseCharisma: Why “Big Data” Is a Big Deal

http://t.co/aAw3LMJ76k

#dataAnalytics #DataScience #Entrepreneurs",FALSE,0,NA,2015-03-28 23:46:10,FALSE,NA,"581965535895777280",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",6,TRUE,FALSE,NA,NA
"645","RT @LovableDaily: Festo Unveils #3D-Printed #robotics Insects http://t.co/UxN8bf68YT #IoT #drones #DataScience #3dprinting http://t.co/RILN…",FALSE,0,NA,2015-03-28 23:46:10,FALSE,NA,"581965534931116032",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Trend</a>","Data88Geek",16,TRUE,FALSE,NA,NA
"646","RT @LovableDaily: Festo Unveils #3D-Printed #robotics Insects http://t.co/UxN8bf68YT #IoT #drones #DataScience #3dprinting http://t.co/RILN…",FALSE,0,NA,2015-03-28 23:42:58,FALSE,NA,"581964730195046400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pouncey17",16,TRUE,FALSE,NA,NA
"647","RT @ImmenseCharisma: Why “Big Data” Is a Big Deal

http://t.co/aAw3LMJ76k

#dataAnalytics #DataScience #Entrepreneurs",FALSE,0,NA,2015-03-28 23:42:54,FALSE,NA,"581964712759279616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pouncey17",6,TRUE,FALSE,NA,NA
"648","the future of #healthcare and #pharma lies with #DataScience #dataanalytics . We @Larvol are doing it @BLarvol",FALSE,1,NA,2015-03-28 23:42:51,FALSE,NA,"581964701241905152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uditkuls",1,FALSE,FALSE,NA,NA
"649","RT @DaveRubal: ""@carrerasgene1: ""@DaveRubal: ""@KirkDBorne: #BigData, or Not Big Data: http://t.co/djdd252iNA #DataScience http://t.co/p0FU8…",FALSE,0,NA,2015-03-28 23:41:33,FALSE,NA,"581964373733826560",NA,"<a href=""https://github.com/Jeff88Ho"" rel=""nofollow"">Financial Information Miner</a>","Jeff88Ho",5,TRUE,FALSE,NA,NA
